,channelTitle,sum_video,sum_views,avg_views,avg_trend_days,sum_trend,avg_freq_trend
11751,charli d'amelio,21,79971099,3808147.5714285714,6.809523809523809,302,14.380952380952381
11752,chefkoudy,1,3345629,3345629.0,6.0,16,16.0
11753,chess24,7,2048419,292631.28571428574,3.7142857142857144,35,5.0
11754,chess24.5,2,2374556,1187278.0,6.0,28,14.0
11755,chris böhm,3,1057148,352382.6666666667,2.6666666666666665,8,2.6666666666666665
11756,chrisdcomedy,1,1591077,1591077.0,6.0,6,6.0
11757,chuckit or scranit,1,117380,117380.0,7.0,7,7.0
11758,chuggaaconroy,3,489915,163305.0,4.333333333333333,17,5.666666666666667
11759,cjnovo992,5,273813,54762.6,5.6,28,5.6
11760,cjya,2,553929,276964.5,4.5,13,6.5
11761,ckan98,1,1826164,1826164.0,5.0,5,5.0
11762,clay4Kiki,2,5276170,2638085.0,5.5,20,10.0
11763,cleveland.com,1,992013,992013.0,11.0,16,16.0
11764,cochise,3,2334646,778215.3333333334,4.666666666666667,17,5.666666666666667
11765,coldmirror,42,15438532,367584.09523809527,5.4523809523809526,234,5.571428571428571
11766,colinfurze,37,73090859,1975428.6216216215,6.45945945945946,587,15.864864864864865
11767,condsty,2,17774300,8887150.0,4.0,17,8.5
11768,congTECH,1,108941,108941.0,6.0,6,6.0
11769,constantin_brabus,2,371608,185804.0,6.0,12,6.0
11770,cosmopolitanuk,1,52598,52598.0,6.0,6,6.0
11771,countdown,1,1280855,1280855.0,6.0,10,10.0
11772,courtreezy,7,5685907,812272.4285714285,5.571428571428571,54,7.714285714285714
11773,cricket.com.au,15,195251657,13016777.133333333,7.2,163,10.866666666666667
11774,crosstalk - deutsch,1,103674,103674.0,6.0,11,11.0
11775,cubeee,1,1123032,1123032.0,5.0,5,5.0
11776,dArtagnanVEVO,5,624225,124845.0,4.0,20,4.0
11777,dagilp_lbh,1,52488,52488.0,1.0,1,1.0
11778,dailymirror,4,1591105,397776.25,5.25,21,5.25
11779,daisy may 1,1,3136187,3136187.0,5.0,5,5.0
11780,dakblake,6,7699321,1283220.1666666667,4.833333333333333,39,6.5
11781,danfart,1,1084913,1084913.0,5.0,10,10.0
11782,danisnotinteresting,3,891755,297251.6666666667,6.0,23,7.666666666666667
11783,dannapaolaVEVO,1,2111419,2111419.0,4.0,4,4.0
11784,darkviktory,1,53647,53647.0,5.0,5,5.0
11785,datteltäter,6,1709038,284839.6666666667,3.8333333333333335,23,3.8333333333333335
11786,davidgarrettmusic,1,50898,50898.0,4.0,4,4.0
11787,deb smikle,1,831053,831053.0,6.0,11,11.0
11788,dednahype,3,64434691,21478230.333333332,5.333333333333333,61,20.333333333333332
11789,deep und deutlich,2,265981,132990.5,5.0,10,5.0
11790,deermeatfordinner,1,8676869,8676869.0,5.0,5,5.0
11791,deichkindTV,1,717138,717138.0,7.0,7,7.0
11792,der Macker mit dem Bagger,4,252538,63134.5,3.75,15,3.75
11793,der8auer,7,1173550,167650.0,3.7142857142857144,26,3.7142857142857144
11794,derNOZE,1,690518,690518.0,3.0,3,3.0
11795,dergartenkanal,7,917197,131028.14285714286,4.285714285714286,32,4.571428571428571
11796,destinygame,12,6717927,559827.25,5.333333333333333,125,10.416666666666666
11797,devito anonymo,5,10245878,2049175.6,4.8,24,4.8
11798,di1ara,11,1361169,123742.63636363637,4.454545454545454,49,4.454545454545454
11799,diecrewplayz,14,3786084,270434.5714285714,5.571428571428571,79,5.642857142857143
11800,dillan white.,6,1319909,219984.83333333334,5.333333333333333,32,5.333333333333333
11801,dime,1,971456,971456.0,5.0,5,5.0
11802,dimsimlim,2,9131376,4565688.0,5.0,10,5.0
11803,discovery plus,1,431245,431245.0,5.0,5,5.0
11804,djvlad,17,10239644,602332.0,5.470588235294118,115,6.764705882352941
11805,docm77,1,357105,357105.0,6.0,10,10.0
11806,doctor4t,4,3600776,900194.0,6.5,49,12.25
11807,doddleoddle,7,900694,128670.57142857143,5.0,35,5.0
11808,dodgerfilms,9,4423442,491493.55555555556,4.888888888888889,44,4.888888888888889
11809,dodieVEVO,5,1679760,335952.0,6.0,33,6.6
11810,dodipi,2,88169,44084.5,4.0,8,4.0
11811,dojacatVEVO,22,156421369,7110062.2272727275,5.954545454545454,271,12.318181818181818
11812,donislife,1,78944,78944.0,4.0,4,4.0
11813,donstrapzytv,9,1173948,130438.66666666667,5.222222222222222,47,5.222222222222222
11814,dougmar,7,32533981,4647711.571428572,6.0,62,8.857142857142858
11815,dr ryan,3,11793518,3931172.6666666665,5.0,19,6.333333333333333
11816,duck,2,4995592,2497796.0,3.5,7,3.5
11817,dvsn,1,496772,496772.0,6.0,6,6.0
11818,eBay Kleinanzeigen – WG,16,5379766,336235.375,3.75,63,3.9375
11819,eFIXX,3,37190487,12396829.0,5.0,15,5.0
11820,eFootball,2,1842019,921009.5,6.0,16,8.0
11821,eFootball PES,1,790022,790022.0,5.0,6,6.0
11822,eaJ,2,2131134,1065567.0,7.0,22,11.0
11823,ebayde,1,53657,53657.0,3.0,3,3.0
11824,ecomedyethann,6,10160682,1693447.0,4.333333333333333,39,6.5
11825,edosaiya,16,2130319,133144.9375,4.75,76,4.75
11826,effspot,1,338308,338308.0,5.0,5,5.0
11827,ein Holzkopf,4,1150705,287676.25,5.25,21,5.25
11828,einfach inka,1,127290,127290.0,4.0,4,4.0
11829,einfach lecker,2,530342,265171.0,6.0,12,6.0
11830,elcarteldesantatv,2,10538796,5269398.0,6.0,12,6.0
11831,emma chamberlain,21,73561822,3502943.904761905,6.904761904761905,297,14.142857142857142
11832,emmymadeinjapan,1,993107,993107.0,3.0,5,5.0
11833,endicci,1,5278686,5278686.0,5.0,5,5.0
11834,engineericly,1,388497,388497.0,3.0,3,3.0
11835,epicfarming,2,162541,81270.5,3.5,7,3.5
11836,erica ha,4,2732472,683118.0,4.0,17,4.25
11837,etalk,1,919731,919731.0,4.0,4,4.0
11838,ethos,2,860383,430191.5,5.0,10,5.0
11839,euphoria,14,29945272,2138948.0,5.785714285714286,180,12.857142857142858
11840,euronews (deutsch),12,2195093,182924.41666666666,4.083333333333333,49,4.083333333333333
11841,euronews (in English),1,564085,564085.0,3.0,3,3.0
11842,evcnoble,1,693056,693056.0,4.0,8,8.0
11843,evoau,5,26533177,5306635.4,4.6,26,5.2
11844,extra 3,16,7406478,462904.875,4.125,66,4.125
11845,extratv,11,37124033,3374912.090909091,7.818181818181818,122,11.090909090909092
11846,exurb1a,4,2914996,728749.0,4.75,29,7.25
11847,eyszo,2,1463355,731677.5,5.5,20,10.0
11848,ezY,2,2134593,1067296.5,7.5,26,13.0
11849,fa_sc,1,62926,62926.0,3.0,3,3.0
11850,fan 4 van,3,211142,70380.66666666667,4.0,12,4.0
11851,fancy vlogs by gab,4,1886369,471592.25,5.75,31,7.75
11852,fantagio 판타지오,2,43916660,21958330.0,7.0,32,16.0
11853,fantano,7,5333909,761987.0,5.428571428571429,65,9.285714285714286
11854,farahdhukai,2,2561271,1280635.5,8.0,28,14.0
11855,fastASMR,1,214087,214087.0,4.0,8,8.0
11856,faz,20,5655838,282791.9,3.95,79,3.95
11857,fein fein schmeckt's,4,410987,102746.75,4.0,16,4.0
11858,fifa_and_chill_2,1,255463,255463.0,5.0,5,5.0
11859,fifabio97,1,43236,43236.0,5.0,5,5.0
11860,finnthepony,1,2459917,2459917.0,6.0,11,11.0
11861,flaconi,1,1037928,1037928.0,5.0,5,5.0
11862,flovarion,21,1198565,57074.52380952381,4.190476190476191,88,4.190476190476191
11863,flyinguwe,17,2756725,162160.29411764705,5.117647058823529,87,5.117647058823529
11864,flyinguweGaming,2,106649,53324.5,4.0,8,4.0
11865,fmdaniel,1,52947,52947.0,4.0,4,4.0
11866,follow me.reports,37,9385366,253658.54054054053,4.324324324324325,165,4.45945945945946
11867,foodwatch Deutschland,2,125730,62865.0,3.0,6,3.0
11868,foofightersVEVO,5,5645166,1129033.2,5.8,36,7.2
11869,fouseyTUBE,1,141964,141964.0,5.0,5,5.0
11870,frau_sein,6,464454,77409.0,4.833333333333333,29,4.833333333333333
11871,freekickerz,28,5759665,205702.32142857142,4.142857142857143,121,4.321428571428571
11872,freundevonniemand,9,1443351,160372.33333333334,4.444444444444445,40,4.444444444444445
11873,fritzdoesart,2,6028969,3014484.5,5.0,10,5.0
11874,frontal,10,2340152,234015.2,4.6,46,4.6
11875,fubo Sports,5,2418997,483799.4,3.6,26,5.2
11876,fullychargedshow,1,236320,236320.0,6.0,6,6.0
11877,funk,6,1091788,181964.66666666666,4.5,27,4.5
11878,funniflix,1,1202901,1202901.0,7.0,13,13.0
11879,funnypilgrim,1,56591,56591.0,4.0,4,4.0
11880,fuslie,2,1069616,534808.0,5.0,10,5.0
11881,gameranx,12,15482279,1290189.9166666667,4.666666666666667,87,7.25
11882,gamingguidesde,3,218960,72986.66666666667,4.0,16,5.333333333333333
11883,gattu,4,1793809,448452.25,5.75,33,8.25
11884,ge,5,10121937,2024387.4,4.2,27,5.4
11885,geigercars.de,2,197650,98825.0,4.5,9,4.5
11886,gewaltig nachhaltig,4,567922,141980.5,5.0,20,5.0
11887,girl in red,3,1519531,506510.3333333333,4.333333333333333,24,8.0
11888,girlhefunnyaf44,1,448196,448196.0,6.0,6,6.0
11889,gm__golf,3,2533597,844532.3333333334,5.0,26,8.666666666666666
11890,gofeminin,9,1301508,144612.0,4.222222222222222,41,4.555555555555555
11891,growingannanas,1,168483,168483.0,4.0,4,4.0
11892,gruensteinKitchen,1,51802,51802.0,3.0,3,3.0
11893,halvetone,10,15194077,1519407.7,6.9,99,9.9
11894,hankschannel,3,3937101,1312367.0,5.0,24,8.0
11895,hannah montoya,2,1571999,785999.5,5.0,15,7.5
11896,hannahleeduggan,1,225399,225399.0,5.0,5,5.0
11897,hausgemachterezepte,1,1043968,1043968.0,5.0,5,5.0
11898,hayu,9,6514058,723784.2222222222,5.0,69,7.666666666666667
11899,healthy_mandy,2,188886,94443.0,4.0,8,4.0
11900,heatworld,2,718953,359476.5,6.5,13,6.5
11901,hello82,1,1578039,1578039.0,6.0,15,15.0
11902,hessenschau,20,3785551,189277.55,4.15,88,4.4
11903,hiphopisreal.com,1,417185,417185.0,7.0,11,11.0
11904,hololive English,3,1574259,524753.0,4.666666666666667,14,4.666666666666667
11905,hopescope 2,1,703740,703740.0,5.0,5,5.0
11906,how i met anis,7,692850,98978.57142857143,4.142857142857143,29,4.142857142857143
11907,hrfernsehen,29,7386100,254693.10344827586,4.586206896551724,136,4.689655172413793
11908,hughwizzy,6,941372,156895.33333333334,5.333333333333333,32,5.333333333333333
11909,i-D,1,285514,285514.0,4.0,4,4.0
11910,i-win,1,1273758,1273758.0,8.0,13,13.0
11911,iAmJordi,1,1061754,1061754.0,4.0,8,8.0
11912,iBIJ anime,1,1812075,1812075.0,5.0,5,5.0
11913,iBallisticSquid,1,273934,273934.0,6.0,6,6.0
11914,iBerleezy,3,1670712,556904.0,5.0,15,5.0
11915,iBlali,9,1562617,173624.11111111112,5.222222222222222,47,5.222222222222222
11916,iBlali Reactions,1,43579,43579.0,3.0,3,3.0
11917,iCloudz,1,196786,196786.0,1.0,1,1.0
11918,iCrimax,20,8651667,432583.35,4.5,90,4.5
11919,iDB,1,615200,615200.0,6.0,12,12.0
11920,iDeactivateMC,4,3513338,878334.5,5.5,41,10.25
11921,iDubbbzTV,2,3443471,1721735.5,5.5,22,11.0
11922,iDubbbzTV2,1,622840,622840.0,5.0,5,5.0
11923,iFL TV,20,7029432,351471.6,5.4,118,5.9
11924,iGotTheDirtTv,1,324844,324844.0,5.0,5,5.0
11925,iHeartRadio,4,6223605,1555901.25,3.75,34,8.5
11926,iJustine,23,19556174,850268.4347826086,4.826086956521739,214,9.304347826086957
11927,iKON,4,30393316,7598329.0,6.5,48,12.0
11928,iKnowAyrel,2,1947883,973941.5,4.0,11,5.5
11929,iKnowReview,26,6278134,241466.6923076923,4.846153846153846,129,4.961538461538462
11930,iKuchen,3,197236,65745.33333333333,4.666666666666667,14,4.666666666666667
11931,iLance7i,1,996047,996047.0,6.0,10,10.0
11932,iNabber,1,244338,244338.0,4.0,4,4.0
11933,iOS Gaming Shorts,1,20199754,20199754.0,4.0,4,4.0
11934,iOllek,1,12203,12203.0,3.0,4,4.0
11935,iPhone-Tricks.de,5,280450,56090.0,4.4,22,4.4
11936,iQIYI 爱奇艺,1,5073430,5073430.0,6.0,12,12.0
11937,iReviews,1,414888,414888.0,5.0,9,9.0
11938,iSorrowproductions,1,439379,439379.0,6.0,16,16.0
11939,iTemp Plays,2,588173,294086.5,4.5,13,6.5
11940,iTzu Gaming,13,1044963,80381.76923076923,4.461538461538462,59,4.538461538461538
11941,iTzu [ENG] - Clash of Clans,1,304414,304414.0,4.0,4,4.0
11942,iamAURORAVEVO,1,3166975,3166975.0,7.0,16,16.0
11943,iamDaniLeigh,2,789529,394764.5,5.0,10,5.0
11944,iamzackknight,7,4409875,629982.1428571428,5.571428571428571,40,5.714285714285714
11945,iangleiber,1,474607,474607.0,5.0,5,5.0
11946,iann dior,2,4400441,2200220.5,6.5,13,6.5
11947,ianrocks,1,276020,276020.0,6.0,10,10.0
11948,ibxtoycat,2,1686630,843315.0,4.5,21,10.5
11949,idkimhaz,1,113340,113340.0,5.0,5,5.0
11950,iggyazaleamusicVEVO,2,5821316,2910658.0,6.0,19,9.5
11951,igorsLAB,2,105237,52618.5,3.5,7,3.5
11952,iiTzTimmy Two,1,215458,215458.0,5.0,5,5.0
11953,iilluminaughtii,1,1070455,1070455.0,6.0,6,6.0
11954,illymation,15,12216353,814423.5333333333,6.333333333333333,143,9.533333333333333
11955,ilsa,3,959212,319737.3333333333,6.0,18,6.0
11956,iluvsarahii,1,270166,270166.0,5.0,5,5.0
11957,ilysm Nails,1,26713629,26713629.0,4.0,10,10.0
11958,imDiez,1,116978,116978.0,3.0,3,3.0
11959,imLilPerfect,1,1267117,1267117.0,7.0,7,7.0
11960,impulseSV,17,10181808,598929.8823529412,5.588235294117647,159,9.352941176470589
11961,imrankhanworld,1,4885816,4885816.0,6.0,6,6.0
11962,inFranken,2,532436,266218.0,6.5,13,6.5
11963,inNOVAtiv,1,99464,99464.0,4.0,4,4.0
11964,ink harmony,3,307436,102478.66666666667,4.0,12,4.0
11965,inscope21,15,9596037,639735.8,6.066666666666666,91,6.066666666666666
11966,insuperable69,1,1858808,1858808.0,5.0,6,6.0
11967,invisible super,2,123597345,61798672.5,5.5,11,5.5
11968,iplaytobi,8,792589,99073.625,4.625,37,4.625
11969,isaacwhy,2,1364857,682428.5,6.0,17,8.5
11970,isabella,1,1535550,1535550.0,7.0,16,16.0
11971,isaiah rashad,1,255008,255008.0,5.0,5,5.0
11972,ish,1,3873508,3873508.0,9.0,22,22.0
11973,iskall85,22,16621582,755526.4545454546,5.454545454545454,228,10.363636363636363
11974,it's in TV,11,1640488,149135.27272727274,3.5454545454545454,39,3.5454545454545454
11975,itsAssiTV,5,977904,195580.8,5.4,27,5.4
11976,itsDesTV,5,12548267,2509653.4,5.0,25,5.0
11977,itsJerian,2,1836357,918178.5,6.5,23,11.5
11978,itsJudysLife,2,886502,443251.0,3.5,10,5.0
11979,itsQCP,1,773477,773477.0,3.0,3,3.0
11980,its_bbrownie,1,132201,132201.0,4.0,4,4.0
11981,its_vanniii,1,76138,76138.0,5.0,5,5.0
11982,itsjusta6,5,1628191,325638.2,5.2,27,5.4
11983,itspaikon,9,4550949,505661.0,5.333333333333333,66,7.333333333333333
11984,iupdate,2,413882,206941.0,4.0,13,6.5
11985,izi prime,1,298666,298666.0,3.0,3,3.0
11986,izzi,36,3251640,90323.33333333333,4.666666666666667,176,4.888888888888889
11987,j & j vlogs,3,713265,237755.0,4.333333333333333,13,4.333333333333333
11988,jackfrags,6,8581953,1430325.5,5.5,61,10.166666666666666
11989,jacknjellify,2,1411029,705514.5,5.5,17,8.5
11990,jacksepticeye,38,105131745,2766624.8684210526,5.842105263157895,398,10.473684210526315
11991,jacksfilms,10,5243126,524312.6,6.1,101,10.1
11992,jamielynnspears,1,987018,987018.0,5.0,5,5.0
11993,jan Misali,1,362925,362925.0,7.0,7,7.0
11994,janaxnell,4,192775,48193.75,3.5,14,3.5
11995,jankylanky,4,10015640,2503910.0,5.25,36,9.0
11996,jankylanky TV,1,2708584,2708584.0,8.0,18,18.0
11997,jankylankyTV,5,5517607,1103521.4,4.4,34,6.8
11998,jannikfreestyle,22,7163490,325613.1818181818,4.0,89,4.045454545454546
11999,jaybyrdfilms,1,1679159,1679159.0,5.0,5,5.0
12000,jbalvinVEVO,15,127852814,8523520.933333334,5.933333333333334,130,8.666666666666666
12001,jeanmicheljarre,2,1020929,510464.5,5.5,16,8.0
12002,jeffreestar,38,64925460,1708564.7368421052,6.315789473684211,472,12.421052631578947
12003,jennyandmarco,3,631648,210549.33333333334,4.333333333333333,13,4.333333333333333
12004,jf.okay,1,538485,538485.0,4.0,4,4.0
12005,jmancurly,7,3365947,480849.5714285714,4.571428571428571,35,5.0
12006,johannesmlz,3,381943,127314.33333333333,4.0,12,4.0
12007,johnbcrist,1,650823,650823.0,5.0,5,5.0
12008,johnlegendVEVO,1,3507354,3507354.0,6.0,13,13.0
12009,johnmayerVEVO,4,8797254,2199313.5,5.0,47,11.75
12010,johnnydangandco,1,578782,578782.0,7.0,7,7.0
12011,jokebrothersproductions,6,520215,86702.5,3.0,20,3.3333333333333335
12012,jon smiff,1,203956,203956.0,8.0,11,11.0
12013,jorismusik,1,91397,91397.0,4.0,4,4.0
12014,jpmorgan,1,25812,25812.0,6.0,6,6.0
12015,jrsrdy,2,324208,162104.0,5.5,11,5.5
12016,jschlattLIVE,12,26342731,2195227.5833333335,6.583333333333333,165,13.75
12017,jujuvierundvierzig,3,2595831,865277.0,6.0,18,6.0
12018,julesboringlife,7,1306383,186626.14285714287,3.7142857142857144,26,3.7142857142857144
12019,julia k crist,1,6426433,6426433.0,7.0,19,19.0
12020,julien 2,2,2018610,1009305.0,6.0,17,8.5
12021,julien solomita,10,7845650,784565.0,5.9,76,7.6
12022,justCaan,2,264463,132231.5,3.0,6,3.0
12023,justin,45,9890877,219797.26666666666,4.688888888888889,212,4.711111111111111
12024,justinLITE,23,6804639,295853.8695652174,4.391304347826087,110,4.782608695652174
12025,justinLIVE,7,1060831,151547.2857142857,3.857142857142857,27,3.857142857142857
12026,jxdn,5,5956261,1191252.2,5.4,46,9.2
12027,kalazh44,10,1593803,159380.3,5.7,59,5.9
12028,kandyrew,5,2349832,469966.4,5.4,42,8.4
12029,kanygarciaVEVO,2,10220065,5110032.5,5.0,10,5.0
12030,kate elisabeth,20,3467671,173383.55,5.2,109,5.45
12031,kathie,4,357365,89341.25,4.5,18,4.5
12032,kayla says,1,359607,359607.0,6.0,15,15.0
12033,keefy,1,1769639,1769639.0,5.0,5,5.0
12034,kefec,1,1537805,1537805.0,5.0,9,9.0
12035,kein Stress kochen,23,1940257,84359.0,3.9565217391304346,94,4.086956521739131
12036,kekeflipnote,1,556915,556915.0,3.0,3,3.0
12037,kenanK TV,1,400533,400533.0,6.0,10,10.0
12038,kenn2go fp,1,97700,97700.0,3.0,6,6.0
12039,kenzie,1,1589796,1589796.0,10.0,10,10.0
12040,kermodeandmayo,8,1405233,175654.125,5.875,47,5.875
12041,keshi,1,579019,579019.0,3.0,3,3.0
12042,kevinfromtheblock,1,70974,70974.0,4.0,4,4.0
12043,kevingatesTV,18,21145502,1174750.111111111,6.111111111111111,117,6.5
12044,kicker,1,79861,79861.0,5.0,5,5.0
12045,kid kapri,1,207584,207584.0,4.0,4,4.0
12046,king liljay,4,3095967,773991.75,4.5,23,5.75
12047,kingsofleonVEVO,2,1129819,564909.5,5.5,11,5.5
12048,kkoketv,1,231438,231438.0,5.0,5,5.0
12049,kleinstadtcoco,1,151960,151960.0,5.0,5,5.0
12050,kobexmone,3,255274,85091.33333333333,4.666666666666667,14,4.666666666666667
12051,kold,1,407741,407741.0,3.0,3,3.0
12052,krone tv,4,581992,145498.0,4.25,17,4.25
12053,kyo,2,339875,169937.5,4.5,9,4.5
12054,lakeyah danaee,1,450721,450721.0,5.0,5,5.0
12055,lambofgodVEVO,2,1560538,780269.0,5.0,10,5.0
12056,landtechnikvideos de,46,7213372,156812.4347826087,4.891304347826087,232,5.043478260869565
12057,landwirt-media,8,871401,108925.125,4.875,39,4.875
12058,lanie gardner,1,2081391,2081391.0,5.0,5,5.0
12059,lankyjanky,1,1127251,1127251.0,4.0,4,4.0
12060,laserluca,81,46623568,575599.6049382716,4.222222222222222,362,4.469135802469136
12061,latestlucas,1,1075358,1075358.0,8.0,14,14.0
12062,lecker essen,1,54726,54726.0,4.0,4,4.0
12063,lecker zuhause,1,1907488,1907488.0,3.0,3,3.0
12064,leckere Küche,4,2248025,562006.25,4.0,16,4.0
12065,lenimariee,29,2896613,99883.20689655172,4.379310344827586,131,4.517241379310345
12066,lesotwins,1,142921,142921.0,5.0,5,5.0
12067,letsdig18,1,261139,261139.0,6.0,6,6.0
12068,letsrundotcom,1,549052,549052.0,6.0,12,12.0
12069,lifeofdevint - Movie Facts and Hidden Details,1,360241,360241.0,5.0,5,5.0
12070,lifewithevettexo,1,133588,133588.0,4.0,4,4.0
12071,lil boat,5,5430243,1086048.6,6.6,43,8.6
12072,lil loaded music,5,3438530,687706.0,4.4,22,4.4
12073,lilsimsie,12,7746226,645518.8333333334,5.583333333333333,118,9.833333333333334
12074,liltjayVEVO,5,8863542,1772708.4,7.6,57,11.4
12075,linguamarina,1,4172448,4172448.0,6.0,16,16.0
12076,lisaueb,1,24423,24423.0,2.0,2,2.0
12077,littlemixVEVO,22,55291773,2513262.409090909,5.363636363636363,183,8.318181818181818
12078,littletoh,1,897074,897074.0,10.0,17,17.0
12079,liyah li,1,305512,305512.0,4.0,4,4.0
12080,lljuniorofficial,1,765055,765055.0,3.0,3,3.0
12081,lollujo,1,49954,49954.0,5.0,5,5.0
12082,lookingforlewys,24,3295969,137332.04166666666,5.708333333333333,145,6.041666666666667
12083,loonatheworld,13,81081361,6237027.769230769,5.076923076923077,119,9.153846153846153
12084,losthannes,1,37180,37180.0,2.0,2,2.0
12085,loveliveserve,6,3527548,587924.6666666666,5.666666666666667,34,5.666666666666667
12086,lucagmagic,1,519360,519360.0,6.0,6,6.0
12087,lucylacht,6,1563374,260562.33333333334,3.8333333333333335,23,3.8333333333333335
12088,luisortner_,1,1918276,1918276.0,4.0,7,7.0
12089,m00sician,1,30831,30831.0,3.0,3,3.0
12090,mOss,1,155035,155035.0,1.0,1,1.0
12091,mabelmatiz,3,9320388,3106796.0,4.666666666666667,14,4.666666666666667
12092,macgregs,1,2331321,2331321.0,4.0,4,4.0
12093,madametamtam,3,306450,102150.0,3.6666666666666665,11,3.6666666666666665
12094,madelineargy,1,139006,139006.0,7.0,7,7.0
12095,madi monroe,2,1278533,639266.5,4.5,10,5.0
12096,madlin_actv,1,45632,45632.0,4.0,7,7.0
12097,mahi art,1,1050801,1050801.0,3.0,3,3.0
12098,maiLab,22,19693510,895159.5454545454,6.136363636363637,136,6.181818181818182
12099,makko,9,977451,108605.66666666667,4.888888888888889,47,5.222222222222222
12100,mamiblock,6,398635,66439.16666666667,4.166666666666667,25,4.166666666666667
12101,manlikeisaac,4,5376333,1344083.25,3.5,14,3.5
12102,marcanthonyVEVO,1,2047547,2047547.0,6.0,6,6.0
12103,markReymer,1,835098,835098.0,5.0,6,6.0
12104,markatdawall,1,617455,617455.0,6.0,6,6.0
12105,marlenesleben,1,58037,58037.0,3.0,6,6.0
12106,maromaro1337,1,6467093,6467093.0,5.0,5,5.0
12107,marrkadams,4,4656208,1164052.0,4.5,25,6.25
12108,marsgizmo,3,4626686,1542228.6666666667,4.0,13,4.333333333333333
12109,martincitopants,6,8762606,1460434.3333333333,5.833333333333333,80,13.333333333333334
12110,martincitopantsLIVE,2,1625987,812993.5,5.5,19,9.5
12111,marveleastereggs,1,5874277,5874277.0,2.0,8,8.0
12112,mashed,5,8986990,1797398.0,6.4,53,10.6
12113,masteroogwgay,1,490762,490762.0,2.0,2,2.0
12114,mathisox,30,3753457,125115.23333333334,4.3,130,4.333333333333333
12115,mau,9,7442454,826939.3333333334,5.555555555555555,98,10.88888888888889
12116,maudado,13,2286444,175880.3076923077,4.076923076923077,54,4.153846153846154
12117,maxmoefoePokemon,1,404578,404578.0,5.0,5,5.0
12118,maxpie,1,2064263,2064263.0,6.0,6,6.0
12119,maybebop,1,350978,350978.0,6.0,6,6.0
12120,mayratouchofglam,2,993333,496666.5,5.0,11,5.5
12121,mcchip-dkr,1,75873,75873.0,6.0,6,6.0
12122,mccreamy 2,1,681719,681719.0,7.0,13,13.0
12123,mein ZauberTopf,1,63891,63891.0,5.0,5,5.0
12124,meine leckere küche,1,3419613,3419613.0,6.0,6,6.0
12125,melanie martinez,5,16240124,3248024.8,4.4,41,8.2
12126,melissa the groomer,1,372020,372020.0,3.0,3,3.0
12127,merpuffedy,2,542191,271095.5,3.5,7,3.5
12128,merrelltwins,33,28370168,859702.0606060605,5.848484848484849,332,10.06060606060606
12129,merrygoat,1,3075580,3075580.0,4.0,4,4.0
12130,mienah,3,432614,144204.66666666666,5.333333333333333,16,5.333333333333333
12131,milkandcookiesTW,2,538442,269221.0,5.0,18,9.0
12132,millane,1,32671,32671.0,4.0,4,4.0
12133,mingweirocks,2,122643946,61321973.0,5.0,16,8.0
12134,minutephysics,1,751283,751283.0,6.0,6,6.0
12135,mirandalambertVEVO,2,1879077,939538.5,5.5,11,5.5
12136,mirellativegal,25,5998428,239937.12,4.84,134,5.36
12137,missllopes,1,102216,102216.0,4.0,4,4.0
12138,misterhat,1,741272,741272.0,2.0,4,4.0
12139,mitski mitski,1,1957266,1957266.0,7.0,17,17.0
12140,mmadigest,1,188691,188691.0,4.0,4,4.0
12141,mobiFlip,2,95386,47693.0,3.0,6,3.0
12142,monicaofficial,2,1498729,749364.5,6.0,12,6.0
